InvoiceNo,Description,Quantity,UnitPrice,CustomerID,InvoiceDate,Country
537338,MINI PAINT SET WOODLAND,7,0.65,14009,2010-12-02 19:06:29,Ireland
537339,M,2,E,14001,2010-12-29 17:59:18,Germany
537340,S,6,E,14003,2010-12-30 22:02:09,Italy
537340,W,6,O,14003,2010-12-30 22:02:09,Italy
537341,SET OF 6 HERB TINS,2,4.95,14009,2010-12-30 20:26:44,Ireland
537342,PAPER CLIPS,2,1.95,14011,2010-12-25 23:16:38,Austria
537343,I,2,R,14008,2010-12-23 19:04:40,United Kingdom
537343,L,3,A,14008,2010-12-23 19:04:40,United Kingdom
537344,PACK OF 72 RETROSPOT CAKE CASES,2,1.65,14008,2010-12-23 22:18:34,United Kingdom
537344,COFFEE MUG BLACK SKULL,5,2.35,14008,2010-12-23 22:18:34,United Kingdom
537344,CHRISTMAS CANDLE SET,2,4.95,14008,2010-12-23 22:18:34,United Kingdom
537345,P,1,I,14000,2010-12-17 16:30:30,France
537345,B,10,E,14000,2010-12-17 16:30:30,France
537346,JUMBO BAG SUKI,2,1.95,14003,2010-12-15 18:28:38,Italy
537346,COLOURING PENCILS BROWN TUBE,3,1.25,14003,2010-12-15 18:28:38,Italy
537346,TONER CARTRIDGE,3,49.95,14003,2010-12-15 18:28:38,Italy
537346,METAL HOOK RACK 5 HOOKS WHITE,6,2.95,14003,2010-12-15 18:28:38,Italy
537346,KNITTED BLUE HOTTIE WHITE HEART,7,3.75,14003,2010-12-15 18:28:38,Italy
537347,WIRELESS MOUSE,8,24.95,14000,2010-12-31 20:32:04,France
537347,PRINTER PAPER,4,8.95,14000,2010-12-31 20:32:04,France
537347,TEA SET,3,12.95,14000,2010-12-31 20:32:04,France
537348,DUVET COVER,12,19.95,14006,2010-12-06 18:35:20,Portugal
537348,CUSHION SET,6,19.95,14006,2010-12-06 18:35:20,Portugal
537349,P,1,A,14003,2010-12-02 18:57:06,Italy
537349,M,1,I,14003,2010-12-02 18:57:06,Italy
537349,P,8,A,14003,2010-12-02 18:57:06,Italy
537349,C,6,O,14003,2010-12-02 18:57:06,Italy
537350,CRAFT KIT,2,19.95,14004,2010-12-11 02:39:24,Netherlands
537350,PACK OF 72 RED SPOT CAKE CASES,3,1.65,14004,2010-12-11 02:39:24,Netherlands
537350,WOODEN FRAME NATURAL,5,5.95,14004,2010-12-11 02:39:24,Netherlands
537350,PHONE CASE,2,14.95,14004,2010-12-11 02:39:24,Netherlands
537351,WOODEN FRAME ANTIQUE WHITE,6,5.95,14004,2010-12-09 18:23:47,Netherlands
537352,CHRISTMAS TABLE CLOTH,4,7.95,14012,2010-12-18 19:25:08,Poland
537352,CHRISTMAS LIGHTS ICICLE,3,3.95,14012,2010-12-18 19:25:08,Poland
537352,CUP AND SAUCER SET,4,11.95,14012,2010-12-18 19:25:08,Poland
537352,SIDE PLATE SET,9,9.95,14012,2010-12-18 19:25:08,Poland
537353,WOODEN FRAME PAINTED PINK,3,5.95,14001,2010-12-08 19:45:12,Germany
537353,GLASS SET,3,7.95,14001,2010-12-08 19:45:12,Germany
537353,FLOOR LAMP,5,39.95,14001,2010-12-08 19:45:12,Germany
537353,CHRISTMAS LIGHTS SNOWFLAKE,3,3.95,14001,2010-12-08 19:45:12,Germany
537354,WIRELESS MOUSE,4,24.95,14012,2010-12-28 01:26:03,Poland
537354,CHRISTMAS TREE DECORATION,8,0.95,14012,2010-12-28 01:26:03,Poland
537355,J,4,A,17850,2010-12-23 19:24:36,United Kingdom
537355,J,12,A,17850,2010-12-23 19:24:36,United Kingdom
537355,S,8,E,17850,2010-12-23 19:24:36,United Kingdom
537355,S,5,E,17850,2010-12-23 19:24:36,United Kingdom
537356,SET 7 BABUSHKA NESTING BOXES,1,7.65,14006,2010-12-25 02:56:02,Portugal
537357,S,3,E,14003,2010-12-28 17:20:59,Italy
537357,J,4,A,14003,2010-12-28 17:20:59,Italy
537357,S,6,E,14003,2010-12-28 17:20:59,Italy
537357,J,5,A,14003,2010-12-28 17:20:59,Italy
537358,S,2,U,13047,2010-12-27 00:10:57,United Kingdom
537358,C,6,O,13047,2010-12-27 00:10:57,United Kingdom
537358,C,4,O,13047,2010-12-27 00:10:57,United Kingdom
537358,T,1,E,13047,2010-12-27 00:10:57,United Kingdom
537359,FILE FOLDER SET,4,6.95,14000,2010-12-29 22:30:24,France
537359,WOODEN FRAME PAINTED BLUE,4,5.95,14000,2010-12-29 22:30:24,France
537359,TEA SET,5,12.95,14000,2010-12-29 22:30:24,France
537359,HAIR STRAIGHTENER,3,39.95,14000,2010-12-29 22:30:24,France
537360,LUNCH BAG PINK POLKA DOT,6,4.15,13047,2010-12-29 21:04:11,United Kingdom
537360,COFFEE MUG PEARS DESIGN,11,2.35,13047,2010-12-29 21:04:11,United Kingdom
537361,TOASTER,5,34.95,14003,2010-12-10 17:22:38,Italy
537361,CHRISTMAS LIGHTS ICICLE,1,3.95,14003,2010-12-10 17:22:38,Italy
537361,LUNCH BAG SPACEBOY,2,4.95,14003,2010-12-10 17:22:38,Italy
537361,WOODEN FRAME PAINTED PINK,4,5.95,14003,2010-12-10 17:22:38,Italy
537361,PACK OF 72 RED SPOT CAKE CASES,3,1.65,14003,2010-12-10 17:22:38,Italy
537362,WIRELESS MOUSE,10,24.95,14005,2010-12-14 21:02:17,Belgium
537362,PACK OF 20 SKULL PAPER NAPKINS,10,1.25,14005,2010-12-14 21:02:17,Belgium
537362,METAL HOOK RACK 5 HOOKS CHROME,7,3.95,14005,2010-12-14 21:02:17,Belgium
537362,BOOKSHELF,8,49.95,14005,2010-12-14 21:02:17,Belgium
537363,PILLOW SET,2,14.95,14004,2010-12-13 16:44:43,Netherlands
537363,CHRISTMAS TABLE RUNNER,6,5.95,14004,2010-12-13 16:44:43,Netherlands
537363,CHRISTMAS LIGHTS SNOWFLAKE,4,3.95,14004,2010-12-13 16:44:43,Netherlands
537364,BEDDING SET SINGLE,1,29.95,14005,2010-12-10 20:05:58,Belgium
537364,COFFEE MUG APPLES DESIGN,3,2.35,14005,2010-12-10 20:05:58,Belgium
537364,SET 7 BABUSHKA NESTING BOXES,2,7.65,14005,2010-12-10 20:05:58,Belgium
537365,C,4,O,14007,2010-12-26 19:49:05,Australia
537365,P,3,A,14007,2010-12-26 19:49:05,Australia
537365,P,1,A,14007,2010-12-26 19:49:05,Australia
537365,M,1,I,14007,2010-12-26 19:49:05,Australia
537366,L,2,U,14009,2010-12-05 19:58:47,Ireland
537366,L,6,U,14009,2010-12-05 19:58:47,Ireland
537366,S,4,E,14009,2010-12-05 19:58:47,Ireland
537366,J,6,U,14009,2010-12-05 19:58:47,Ireland
537367,COFFEE SET,1,14.95,14005,2010-12-20 18:30:18,Belgium
537368,TAPE DISPENSER,1,4.95,13047,2010-12-06 19:16:09,United Kingdom
537368,COFFEE MUG DOLLY GIRL,6,2.35,13047,2010-12-06 19:16:09,United Kingdom
537369,C,6,U,14010,2010-12-08 18:25:40,Switzerland
537369,C,1,U,14010,2010-12-08 18:25:40,Switzerland
537369,R,6,U,14010,2010-12-08 18:25:40,Switzerland
537369,L,3,A,14010,2010-12-08 18:25:40,Switzerland
537370,C,6,U,13047,2010-12-02 17:31:22,United Kingdom
537370,C,10,U,13047,2010-12-02 17:31:22,United Kingdom
537370,R,3,U,13047,2010-12-02 17:31:22,United Kingdom
537370,L,5,A,13047,2010-12-02 17:31:22,United Kingdom
537371,OIL AND VINEGAR SET,4,5.95,14008,2010-12-31 17:36:16,United Kingdom
537371,WOODEN FRAME PAINTED RED,6,5.95,14008,2010-12-31 17:36:16,United Kingdom
537371,HAND TOWEL SET,10,10.95,14008,2010-12-31 17:36:16,United Kingdom
537372,GLASS SET,4,7.95,14000,2010-12-02 21:26:29,France
537372,SIDE PLATE SET,1,9.95,14000,2010-12-02 21:26:29,France
537372,LUNCH BAG BLACK SKULL,3,4.15,14000,2010-12-02 21:26:29,France
537372,REGENCY CAKESTAND 3 TIER,6,15.95,14000,2010-12-02 21:26:29,France
537373,LUNCH BAG PINK POLKA DOT,2,4.15,14000,2010-12-13 21:00:27,France
537373,TOASTER,7,34.95,14000,2010-12-13 21:00:27,France
537374,FLOOR LAMP,4,39.95,14005,2010-12-05 20:21:12,Belgium
537375,S,5,E,14005,2010-12-20 23:27:27,Belgium
537375,P,4,A,14005,2010-12-20 23:27:27,Belgium
537375,S,4,E,14005,2010-12-20 23:27:27,Belgium
537375,P,4,A,14005,2010-12-20 23:27:27,Belgium
537376,CHRISTMAS PLATE SET,5,6.95,14005,2010-12-01 20:40:10,Belgium
537376,CRAFT KIT,12,19.95,14005,2010-12-01 20:40:10,Belgium
537376,COFFEE MUG DOLLY GIRL,6,2.35,14005,2010-12-01 20:40:10,Belgium
537377,PACK OF 60 GREEN PAISLEY CAKE CASES,6,1.25,14011,2010-12-05 21:36:30,Austria
537377,COLOURING PENCILS BROWN TUBE,6,1.25,14011,2010-12-05 21:36:30,Austria
537378,PAPER CLIPS,6,1.95,14008,2010-12-30 23:50:17,United Kingdom
537378,SET OF 3 COLOURED FLYING DUCKS,2,5.95,14008,2010-12-30 23:50:17,United Kingdom
537378,COFFEE MUG PINK POLKA DOT,5,2.35,14008,2010-12-30 23:50:17,United Kingdom
537379,S,4,U,14001,2010-12-27 19:31:36,Germany
537379,C,6,O,14001,2010-12-27 19:31:36,Germany
537379,C,8,O,14001,2010-12-27 19:31:36,Germany
537379,T,2,E,14001,2010-12-27 19:31:36,Germany
537380,PACK OF 60 GREEN PAISLEY CAKE CASES,5,1.25,14010,2010-12-25 20:45:09,Switzerland
537380,PLASTERS IN TIN PINK SPOTS,2,1.65,14010,2010-12-25 20:45:09,Switzerland
537380,PHONE CASE,3,14.95,14010,2010-12-25 20:45:09,Switzerland
537380,WHITE HANGING HEART T-LIGHT HOLDER,3,2.55,14010,2010-12-25 20:45:09,Switzerland
537381,T,5,E,14007,2010-12-30 00:12:52,Australia
537381,S,7,U,14007,2010-12-30 00:12:52,Australia
537381,C,1,O,14007,2010-12-30 00:12:52,Australia
537381,C,4,O,14007,2010-12-30 00:12:52,Australia
537382,WINE GLASS SET,5,10.95,14000,2010-12-10 16:01:41,France
537382,LUNCH BAG RED RETROSPOT,8,4.15,14000,2010-12-10 16:01:41,France
537382,DINNER PLATE SET,1,14.95,14000,2010-12-10 16:01:41,France
537383,KETTLE,1,29.95,14012,2010-12-09 23:17:12,Poland
537383,COFFEE MUG PINK POLKA DOT,6,2.35,14012,2010-12-09 23:17:12,Poland
537384,GLUE STICK,3,2.95,14006,2010-12-16 21:09:20,Portugal
537385,SHELVING UNIT,1,69.95,14004,2010-12-06 21:39:53,Netherlands
537385,IRONING BOARD,6,29.95,14004,2010-12-06 21:39:53,Netherlands
537385,WOODEN FRAME ANTIQUE WHITE,2,5.95,14004,2010-12-06 21:39:53,Netherlands
537386,JUMBO BAG RED RETROSPOT,3,1.95,14012,2010-12-03 18:09:06,Poland
537386,WOODEN FRAME PAINTED BLUE,6,5.95,14012,2010-12-03 18:09:06,Poland
537387,STAPLER,1,4.95,14010,2010-12-03 23:25:34,Switzerland
537387,LUNCH BAG BLACK SKULL,4,4.15,14010,2010-12-03 23:25:34,Switzerland
537388,SET OF 3 CAKE TINS SKETCHBOOK DESIGN,6,6.95,14000,2010-12-04 20:14:15,France
537389,BATH TOWEL,6,12.95,14001,2010-12-16 16:02:14,Germany
537389,METAL HOOK RACK 5 HOOKS WHITE,1,2.95,14001,2010-12-16 16:02:14,Germany
537390,BOX OF 6 ASSORTED ALPHABET BLOCKS,10,4.95,14006,2010-12-25 20:31:01,Portugal
537390,WOODEN FRAME ANTIQUE WHITE,3,5.95,14006,2010-12-25 20:31:01,Portugal
537390,MINI PAINT SET VINTAGE,5,0.65,14006,2010-12-25 20:31:01,Portugal
537390,KETTLE,5,29.95,14006,2010-12-25 20:31:01,Portugal
537390,ASSORTED COLOUR BIRD ORNAMENT,2,1.69,14006,2010-12-25 20:31:01,Portugal
537391,SET OF 6 SPICE TINS PANTRY DESIGN,2,4.95,14004,2010-12-07 18:34:00,Netherlands
537391,BOOK END SET,5,8.95,14004,2010-12-07 18:34:00,Netherlands
537391,WOODEN FRAME PAINTED YELLOW,4,5.95,14004,2010-12-07 18:34:00,Netherlands
537392,SEWING MACHINE,2,149.95,14003,2010-12-29 20:25:07,Italy
537392,EARPHONES,1,19.95,14003,2010-12-29 20:25:07,Italy
537392,UMBRELLA,1,12.95,14003,2010-12-29 20:25:07,Italy
537392,PILLOW SET,2,14.95,14003,2010-12-29 20:25:07,Italy
537393,TOASTER,1,34.95,14001,2010-12-26 01:47:47,Germany
537393,JAM MAKING SET PINK,2,11.95,14001,2010-12-26 01:47:47,Germany
537394,C,12,A,14007,2010-12-29 20:13:32,Australia
537395,L,2,A,14004,2010-12-24 21:29:25,Netherlands
537395,V,1,A,14004,2010-12-24 21:29:25,Netherlands
537395,I,1,R,14004,2010-12-24 21:29:25,Netherlands
537395,I,1,R,14004,2010-12-24 21:29:25,Netherlands
537396,P,3,L,14002,2010-12-15 22:46:36,Spain
537396,P,7,L,14002,2010-12-15 22:46:36,Spain
537396,P,3,L,14002,2010-12-15 22:46:36,Spain
537396,M,1,I,14002,2010-12-15 22:46:36,Spain
537397,COFFEE MUG BLACK SKULL,6,2.35,14002,2010-12-05 20:29:59,Spain
537397,PHONE CASE,4,14.95,14002,2010-12-05 20:29:59,Spain
537398,STAPLER,12,4.95,14000,2010-12-01 17:05:46,France
537398,BOOK END SET,1,8.95,14000,2010-12-01 17:05:46,France
537398,SET OF 6 SPICE TINS SKETCHBOOK,2,4.95,14000,2010-12-01 17:05:46,France
537399,CHRISTMAS LIGHTS STAR,1,3.95,14001,2010-12-03 22:43:24,Germany
537400,PRINTER PAPER,1,8.95,14007,2010-12-29 16:42:04,Australia
537400,OIL AND VINEGAR SET,2,5.95,14007,2010-12-29 16:42:04,Australia
537400,MINI PAINT SET VINTAGE,8,0.65,14007,2010-12-29 16:42:04,Australia
537401,TAPE DISPENSER,1,4.95,14010,2010-12-02 02:02:55,Switzerland
537401,BATHROOM MAT,2,8.95,14010,2010-12-02 02:02:55,Switzerland
537401,PLASTERS IN TIN ORANGE SPOTS,4,1.65,14010,2010-12-02 02:02:55,Switzerland
537401,LAPTOP STAND,5,34.95,14010,2010-12-02 02:02:55,Switzerland
537402,CHARGER,7,19.95,14000,2010-12-13 02:57:23,France
537402,WOODEN FRAME NATURAL,3,5.95,14000,2010-12-13 02:57:23,France
537402,CHRISTMAS LIGHTS SNOWFLAKE,2,3.95,14000,2010-12-13 02:57:23,France
537403,SEWING MACHINE,3,149.95,14011,2010-12-22 23:43:34,Austria
537404,WOODEN FRAME ANTIQUE WHITE,6,5.95,14003,2010-12-30 21:41:29,Italy
537404,WOODEN FRAME BLACK,6,5.95,14003,2010-12-30 21:41:29,Italy
537405,STAPLER,7,4.95,14006,2010-12-21 18:54:51,Portugal
537405,CHRISTMAS CANDLE SET,5,4.95,14006,2010-12-21 18:54:51,Portugal
537406,PLASTERS IN TIN BLUE SPOTS,3,1.65,14006,2010-12-03 00:06:36,Portugal
537407,CURTAIN SET,6,24.95,14005,2010-12-04 21:46:53,Belgium
537407,WIRELESS MOUSE,1,24.95,14005,2010-12-04 21:46:53,Belgium
537407,CHRISTMAS STOCKING,11,3.95,14005,2010-12-04 21:46:53,Belgium
537407,PLASTERS IN TIN SPACEBOY,6,1.65,14005,2010-12-04 21:46:53,Belgium
537408,BATHROOM TOWEL SET,2,14.95,14012,2010-12-25 19:45:00,Poland
537409,CHARGER,5,19.95,14009,2010-12-31 20:15:48,Ireland
537409,SET/20 RED RETROSPOT PAPER NAPKINS,3,1.65,14009,2010-12-31 20:15:48,Ireland
537409,JUMBO BAG SUKI,6,1.95,14009,2010-12-31 20:15:48,Ireland
537409,GLASS STAR FROSTED T-LIGHT HOLDER,5,4.25,14009,2010-12-31 20:15:48,Ireland
537410,L,5,U,14005,2010-12-31 17:27:22,Belgium
537410,L,4,U,14005,2010-12-31 17:27:22,Belgium
537410,J,5,U,14005,2010-12-31 17:27:22,Belgium
537410,L,8,U,14005,2010-12-31 17:27:22,Belgium
537411,THROW BLANKET,5,24.95,17850,2010-12-16 21:22:01,United Kingdom
537411,SET/6 RED SPOTTY PAPER CUPS,6,1.25,17850,2010-12-16 21:22:01,United Kingdom
537411,CHRISTMAS TABLE RUNNER,1,5.95,17850,2010-12-16 21:22:01,United Kingdom
537412,L,6,U,14004,2010-12-02 23:48:57,Netherlands
537412,S,1,E,14004,2010-12-02 23:48:57,Netherlands
537413,J,3,U,14005,2010-12-13 21:15:38,Belgium
537413,L,6,U,14005,2010-12-13 21:15:38,Belgium
537413,L,5,U,14005,2010-12-13 21:15:38,Belgium
537413,L,5,U,14005,2010-12-13 21:15:38,Belgium
537414,PACK OF 72 RED SPOT CAKE CASES,6,1.65,14000,2010-12-15 20:44:36,France
537415,L,1,U,14006,2010-12-16 18:57:28,Portugal
537415,L,8,U,14006,2010-12-16 18:57:28,Portugal
537415,L,7,U,14006,2010-12-16 18:57:28,Portugal
537416,G,6,L,14010,2010-12-25 02:57:11,Switzerland
537416,T,1,E,14010,2010-12-25 02:57:11,Switzerland
537416,C,3,A,14010,2010-12-25 02:57:11,Switzerland
537416,W,10,H,14010,2010-12-25 02:57:11,Switzerland
537417,STAPLER,1,4.95,14007,2010-12-01 23:31:23,Australia
537417,WOODEN FRAME PAINTED RED,9,5.95,14007,2010-12-01 23:31:23,Australia
537417,PHONE CASE,1,14.95,14007,2010-12-01 23:31:23,Australia
537417,TABLE LAMP,5,24.95,14007,2010-12-01 23:31:23,Australia
537417,PACK OF 72 RETROSPOT CAKE CASES,6,1.65,14007,2010-12-01 23:31:23,Australia
537418,COFFEE MUG BLACK SKULL,10,2.35,14003,2010-12-16 22:32:58,Italy
537418,GLASS STAR FROSTED T-LIGHT HOLDER,4,4.25,14003,2010-12-16 22:32:58,Italy
537419,T,3,E,14005,2010-12-23 00:23:35,Belgium
537419,W,6,H,14005,2010-12-23 00:23:35,Belgium
537419,C,1,A,14005,2010-12-23 00:23:35,Belgium
537420,RUG LARGE,2,34.95,14003,2010-12-03 00:50:00,Italy
537420,CREAM CUPID HEARTS COAT HANGER,2,2.75,14003,2010-12-03 00:50:00,Italy
537421,LUNCH BAG SUKI DESIGN,6,4.15,14011,2010-12-16 19:12:42,Austria
537422,OIL AND VINEGAR SET,1,5.95,14008,2010-12-18 17:09:42,United Kingdom
537423,SET OF 12 HEART SHAPED DOILIES,7,0.85,14007,2010-12-06 19:40:48,Australia
537423,CHRISTMAS LIGHTS SNOWFLAKE,6,3.95,14007,2010-12-06 19:40:48,Australia
537424,SEWING KIT,5,14.95,14010,2010-12-13 16:12:42,Switzerland
537424,PLASTERS IN TIN PINK SPOTS,6,1.65,14010,2010-12-13 16:12:42,Switzerland
537424,COFFEE MUG PINK POLKA DOT,6,2.35,14010,2010-12-13 16:12:42,Switzerland
537424,OIL AND VINEGAR SET,10,5.95,14010,2010-12-13 16:12:42,Switzerland
537425,L,4,U,14006,2010-12-10 23:49:04,Portugal
537425,J,11,U,14006,2010-12-10 23:49:04,Portugal
537425,S,3,E,14006,2010-12-10 23:49:04,Portugal
537425,L,5,U,14006,2010-12-10 23:49:04,Portugal
537426,STAPLER,5,4.95,14007,2010-12-11 20:54:30,Australia
537426,STORAGE CABINET,6,89.95,14007,2010-12-11 20:54:30,Australia
537426,TRAVEL BAG,8,19.95,14007,2010-12-11 20:54:30,Australia
537426,SEWING MACHINE,5,149.95,14007,2010-12-11 20:54:30,Australia
537427,COFFEE MAKER,3,59.95,14006,2010-12-21 02:04:16,Portugal
537427,PILLOW SET,5,14.95,14006,2010-12-21 02:04:16,Portugal
537427,PLASTERS IN TIN BLUE SPOTS,5,1.65,14006,2010-12-21 02:04:16,Portugal
537428,R,11,U,14001,2010-12-27 21:33:43,Germany
537428,C,5,U,14001,2010-12-27 21:33:43,Germany
537428,C,2,U,14001,2010-12-27 21:33:43,Germany
537428,L,5,A,14001,2010-12-27 21:33:43,Germany
537429,BLENDER,2,49.95,14006,2010-12-06 17:46:46,Portugal
537429,PHONE CASE,4,14.95,14006,2010-12-06 17:46:46,Portugal
537430,WOODEN FRAME BLACK,3,5.95,14003,2010-12-08 22:30:45,Italy
537430,LUNCH BAG RED RETROSPOT,7,4.15,14003,2010-12-08 22:30:45,Italy
537430,PACK OF 72 BLUE SPOT CAKE CASES,4,1.65,14003,2010-12-08 22:30:45,Italy
537431,HAIR STRAIGHTENER,2,39.95,17850,2010-12-03 19:51:59,United Kingdom
537431,SET OF 6 SPICE TINS VINTAGE,7,4.95,17850,2010-12-03 19:51:59,United Kingdom
537431,BEDDING SET SINGLE,4,29.95,17850,2010-12-03 19:51:59,United Kingdom
537432,T,3,E,14007,2010-12-04 23:27:24,Australia
537432,C,9,O,14007,2010-12-04 23:27:24,Australia
537432,S,2,U,14007,2010-12-04 23:27:24,Australia
537433,CREAM CUPID HEARTS COAT HANGER,10,2.75,14012,2010-12-25 02:27:13,Poland
537434,SET OF 6 SPICE TINS PANTRY DESIGN,2,4.95,14009,2010-12-09 20:27:15,Ireland
537434,BOOKSHELF,10,49.95,14009,2010-12-09 20:27:15,Ireland
537434,WOODEN FRAME PAINTED BLACK,2,5.95,14009,2010-12-09 20:27:15,Ireland
537435,IRON,3,39.95,14000,2010-12-26 22:13:34,France
537436,T,4,O,14010,2010-12-16 17:06:15,Switzerland
537436,K,4,E,14010,2010-12-16 17:06:15,Switzerland
537436,C,5,O,14010,2010-12-16 17:06:15,Switzerland
537436,B,4,L,14010,2010-12-16 17:06:15,Switzerland
537437,CHRISTMAS TREE DECORATION,1,0.95,14001,2010-12-08 17:54:05,Germany
537437,NOTEBOOK SET,3,8.95,14001,2010-12-08 17:54:05,Germany
537438,SET 7 BABUSHKA NESTING BOXES,4,7.65,14001,2010-12-30 02:31:27,Germany
537438,HAND TOWEL SET,3,10.95,14001,2010-12-30 02:31:27,Germany
537438,BEDDING SET DOUBLE,2,39.95,14001,2010-12-30 02:31:27,Germany
537439,M,2,E,14007,2010-12-28 02:24:10,Australia
537439,M,4,E,14007,2010-12-28 02:24:10,Australia
537439,M,6,E,14007,2010-12-28 02:24:10,Australia
537439,M,2,E,14007,2010-12-28 02:24:10,Australia
537440,WOODEN FRAME PAINTED BLUE,6,5.95,14008,2010-12-23 17:28:45,United Kingdom
537440,CHRISTMAS DECORATION SET,4,4.95,14008,2010-12-23 17:28:45,United Kingdom
537440,SET 7 BABUSHKA NESTING BOXES,5,7.65,14008,2010-12-23 17:28:45,United Kingdom
537441,PLASTERS IN TIN SPACEBOY,5,1.65,14003,2010-12-08 20:23:58,Italy
537441,HAIR STRAIGHTENER,2,39.95,14003,2010-12-08 20:23:58,Italy
537442,W,5,H,14011,2010-12-02 22:23:03,Austria
537442,C,3,A,14011,2010-12-02 22:23:03,Austria
537442,T,7,E,14011,2010-12-02 22:23:03,Austria
537442,G,3,L,14011,2010-12-02 22:23:03,Austria
537443,SET OF 3 CAKE TINS SKETCHBOOK DESIGN,6,6.95,14001,2010-12-14 20:10:33,Germany
537443,IRON,9,39.95,14001,2010-12-14 20:10:33,Germany
537444,SEWING MACHINE,2,149.95,14005,2010-12-31 22:57:10,Belgium
537444,MONITOR STAND,3,29.95,14005,2010-12-31 22:57:10,Belgium
537445,G,5,L,14006,2010-12-04 23:35:48,Portugal
537445,W,5,H,14006,2010-12-04 23:35:48,Portugal
537445,T,1,E,14006,2010-12-04 23:35:48,Portugal
537445,C,2,A,14006,2010-12-04 23:35:48,Portugal
537446,IRON,3,39.95,17850,2010-12-16 18:54:08,United Kingdom
537446,SET OF 6 HERB TINS,6,4.95,17850,2010-12-16 18:54:08,United Kingdom
537446,GLASS SET,11,7.95,17850,2010-12-16 18:54:08,United Kingdom
537447,L,4,A,14007,2010-12-25 16:04:24,Australia
537447,V,4,A,14007,2010-12-25 16:04:24,Australia
537448,PACK OF 72 RED SPOT CAKE CASES,4,1.65,14008,2011-01-01 00:22:50,United Kingdom
537448,RUG SMALL,1,19.95,14008,2011-01-01 00:22:50,United Kingdom
537448,CHRISTMAS LIGHTS SNOWFLAKE,10,3.95,14008,2011-01-01 00:22:50,United Kingdom
537448,LUNCH BAG CARS RED,3,4.95,14008,2011-01-01 00:22:50,United Kingdom
537449,I,6,R,13047,2010-12-20 22:24:24,United Kingdom
537449,I,4,R,13047,2010-12-20 22:24:24,United Kingdom
537449,V,6,A,13047,2010-12-20 22:24:24,United Kingdom
537450,PACK OF 72 RED SPOT CAKE CASES,6,1.65,14000,2010-12-21 20:25:15,France
537450,TEALIGHT HOLDER SET,2,4.95,14000,2010-12-21 20:25:15,France
537451,JAM MAKING SET GREEN,3,11.95,14005,2010-12-05 22:03:15,Belgium
537452,L,4,U,14005,2010-12-30 22:56:41,Belgium
537452,J,6,U,14005,2010-12-30 22:56:41,Belgium
537452,L,9,U,14005,2010-12-30 22:56:41,Belgium
537452,L,2,U,14005,2010-12-30 22:56:41,Belgium
537453,P,3,L,14000,2010-12-25 00:17:03,France
537454,HAIR STRAIGHTENER,4,39.95,14010,2010-12-20 23:22:39,Switzerland
537454,COFFEE MUG DOLLY GIRL,1,2.35,14010,2010-12-20 23:22:39,Switzerland
537454,TEA SET,5,12.95,14010,2010-12-20 23:22:39,Switzerland
537455,D,4,U,14009,2010-12-25 01:32:04,Ireland
537455,T,7,H,14009,2010-12-25 01:32:04,Ireland
537455,P,4,I,14009,2010-12-25 01:32:04,Ireland
537455,B,5,E,14009,2010-12-25 01:32:04,Ireland
537456,CHRISTMAS PLATE SET,2,6.95,17850,2010-12-31 18:12:26,United Kingdom
537456,FLOOR LAMP,2,39.95,17850,2010-12-31 18:12:26,United Kingdom
537457,T,8,O,14000,2010-12-28 16:16:46,France
537457,C,3,O,14000,2010-12-28 16:16:46,France
537457,B,3,L,14000,2010-12-28 16:16:46,France
537457,K,3,E,14000,2010-12-28 16:16:46,France
537458,RUG SMALL,6,19.95,14007,2010-12-19 00:56:57,Australia
537458,LUNCH BAG BLACK SKULL,6,4.15,14007,2010-12-19 00:56:57,Australia
537458,MOUSE PAD,10,7.95,14007,2010-12-19 00:56:57,Australia
537459,BEDDING SET SINGLE,6,29.95,14010,2010-12-29 19:14:52,Switzerland
537460,S,1,E,14004,2010-12-03 01:19:51,Netherlands
537460,S,5,E,14004,2010-12-03 01:19:51,Netherlands
537460,J,6,A,14004,2010-12-03 01:19:51,Netherlands
537460,J,5,A,14004,2010-12-03 01:19:51,Netherlands
537461,CERAMIC CAKE STAND WITH HANDLE,1,12.95,14003,2010-12-10 17:15:10,Italy
537462,P,4,L,14004,2010-12-13 22:09:26,Netherlands
537462,P,4,L,14004,2010-12-13 22:09:26,Netherlands
537462,M,4,I,14004,2010-12-13 22:09:26,Netherlands
537462,P,2,L,14004,2010-12-13 22:09:26,Netherlands
537463,CHRISTMAS CRAFT KIT,12,3.95,14002,2010-12-09 01:51:10,Spain
537463,PACK OF 12 COLOURED PENCILS,9,1.45,14002,2010-12-09 01:51:10,Spain
537463,SET/6 RED SPOTTY PAPER CUPS,1,1.25,14002,2010-12-09 01:51:10,Spain
537464,J,3,A,14012,2010-12-27 02:09:03,Poland
537465,L,10,U,14008,2010-12-22 21:42:36,United Kingdom
537465,L,1,U,14008,2010-12-22 21:42:36,United Kingdom
537466,PACK OF 72 RETROSPOT CAKE CASES,5,1.65,14007,2010-12-01 19:50:10,Australia
537466,SET OF 6 SPICE TINS PANTRY DESIGN,10,4.95,14007,2010-12-01 19:50:10,Australia
537466,TOASTER,2,34.95,14007,2010-12-01 19:50:10,Australia
537466,JAM MAKING SET RED,3,11.95,14007,2010-12-01 19:50:10,Australia
